,Year,Date,Municipality,Municipality_name,TotArea,Hectares,Month,Day,FWI,FWI_index
3580,2011,2011-07-17,582,Söderköping,9,0.0009,7,17,9.314285714285715,2.857142857142857
3581,2011,2011-07-17,2523,Gällivare,2000,0.2,7,17,7.438405797101449,2.4855072463768115
3582,2011,2011-07-18,980,Gotland,40,0.004,7,18,1.9534883720930232,1.4651162790697674
3583,2011,2011-07-19,781,Ljungby,10,0.001,7,19,2.5352941176470587,1.5294117647058822
3584,2011,2011-07-20,2581,Piteå,1000,0.1,7,20,13.213793103448275,3.0
3585,2011,2011-07-20,1447,Gullspång,4,0.0004,7,20,0.43333333333333335,1.0
3586,2011,2011-07-21,1256,Östra Göinge,1,0.0001,7,21,1.24,1.6
3587,2011,2011-07-23,2518,Övertorneå,30000,3.0,7,23,20.1037037037037,4.037037037037037
3588,2011,2011-07-25,180,Stockholm,1,0.0001,7,25,6.75,2.5
3589,2011,2011-07-27,1481,Mölndal,1,0.0001,7,27,0.75,1.0
3590,2011,2011-07-28,188,Norrtälje,30,0.003,7,28,8.276190476190477,2.4761904761904763
3591,2011,2011-07-28,180,Stockholm,5,0.0005,7,28,20.0,4.0
3592,2011,2011-07-29,191,Sigtuna,1,0.0001,7,29,23.666666666666668,4.666666666666667
3593,2011,2011-07-29,182,Nacka,5,0.0005,7,29,17.6,4.0
3594,2011,2011-07-30,2505,Arvidsjaur,100,0.01,7,30,3.2755102040816326,1.836734693877551
3595,2011,2011-07-30,182,Nacka,5,0.0005,7,30,24.7,5.0
3596,2011,2011-07-30,180,Stockholm,1,0.0001,7,30,28.5,5.5
3597,2011,2011-07-31,182,Nacka,20,0.002,7,31,19.4,4.0
3598,2011,2011-07-31,380,Uppsala,60,0.006,7,31,14.357894736842105,3.210526315789474
3599,2011,2011-08-01,126,Huddinge,60,0.006,8,1,25.5,5.0
3600,2011,2011-08-01,139,Upplands-Bro,20,0.002,8,1,19.03333333333333,4.333333333333333
3601,2011,2011-08-02,2580,Luleå,10,0.001,8,2,15.257142857142856,3.1904761904761907
3602,2011,2011-08-02,2180,Gävle,10,0.001,8,2,11.81875,2.9375
3603,2011,2011-08-02,182,Nacka,20,0.002,8,2,18.6,4.0
3604,2011,2011-08-03,2282,Kramfors,150,0.015,8,3,12.77,2.95
3605,2011,2011-08-03,191,Sigtuna,110,0.011,8,3,24.46666666666667,5.0
3606,2011,2011-08-03,305,Håbo,1000,0.1,8,3,23.4,5.0
3607,2011,2011-08-03,180,Stockholm,1,0.0001,8,3,30.75,6.0
3608,2011,2011-08-04,1482,Kungälv,4,0.0004,8,4,13.0,3.0
3609,2011,2011-08-04,180,Stockholm,1,0.0001,8,4,35.900000000000006,6.0
3610,2011,2011-08-04,1861,Hallsberg,300,0.03,8,4,14.2,3.0
3611,2011,2011-08-04,883,Västervik,12,0.0012,8,4,7.319047619047619,2.7142857142857144
3612,2011,2011-08-04,2182,Söderhamn,5,0.0005,8,4,12.541666666666666,2.8333333333333335
3613,2011,2011-08-05,180,Stockholm,2,0.0002,8,5,43.45,6.0
3614,2011,2011-08-05,381,Enköping,2,0.0002,8,5,27.644444444444446,5.555555555555555
3615,2011,2011-08-05,2584,Kiruna,150,0.015,8,5,7.109895833333333,2.515625
3616,2011,2011-08-05,163,Sollentuna,20,0.002,8,5,41.5,6.0
3617,2011,2011-08-05,163,Sollentuna,2,0.0002,8,5,41.5,6.0
3618,2011,2011-08-05,1907,Surahammar,2,0.0002,8,5,12.9,3.0
3619,2011,2011-08-06,765,Älmhult,4,0.0004,8,6,1.6714285714285713,1.8571428571428572
3620,2011,2011-08-06,127,Botkyrka,1,0.0001,8,6,14.6,3.0
3621,2011,2011-08-06,380,Uppsala,1,0.0001,8,6,13.478947368421053,3.263157894736842
3622,2011,2011-08-06,2513,Överkalix,40,0.004,8,6,13.586363636363636,3.0
3623,2011,2011-08-06,180,Stockholm,1,0.0001,8,6,22.549999999999997,4.5
3624,2011,2011-08-06,2181,Sandviken,1250,0.125,8,6,1.47,1.5
3625,2011,2011-08-06,683,Värnamo,60,0.006,8,6,3.790909090909091,2.0
3626,2011,2011-08-07,120,Värmdö,6,0.0006,8,7,0.25,1.0
3627,2011,2011-08-09,1814,Lekeberg,100,0.01,8,9,0.725,1.0
3628,2011,2011-08-18,1863,Hällefors,100,0.01,8,18,0.2888888888888889,1.0
3629,2011,2011-08-21,2514,Kalix,4,0.0004,8,21,0.0,1.0
3630,2011,2011-08-24,2080,Falun,1,0.0001,8,24,1.9263157894736842,1.6842105263157894
3631,2012,2012-04-05,860,Hultsfred,150,0.015,4,5,21.369999999999997,4.0
3632,2012,2012-04-05,586,Mjölby,300,0.03,4,5,20.2,4.0
3633,2012,2012-04-05,1283,Helsingborg,1,0.0001,4,5,9.05,3.0
3634,2012,2012-04-05,1384,Kungsbacka,1,0.0001,4,5,8.066666666666666,2.6666666666666665
3635,2012,2012-04-05,1983,Köping,4,0.0004,4,5,17.716666666666665,3.8333333333333335
3636,2012,2012-04-08,1291,Simrishamn,1,0.0001,4,8,0.6666666666666666,1.0
3637,2012,2012-04-08,1980,Västerås,1,0.0001,4,8,2.466666666666667,1.7777777777777777
3638,2012,2012-04-14,882,Oskarshamn,20,0.002,4,14,0.2818181818181818,1.0
3639,2012,2012-04-18,1880,Örebro,1,0.0001,4,18,0.36428571428571427,1.0
3640,2012,2012-04-24,1904,Skinnskatteberg,1,0.0001,4,24,0.38,1.0
3641,2012,2012-04-24,980,Gotland,1,0.0001,4,24,1.8956521739130436,1.4565217391304348
3642,2012,2012-04-28,126,Huddinge,3,0.0003,4,28,9.1,3.0
3643,2012,2012-04-28,181,Södertälje,1,0.0001,4,28,5.18,1.8
3644,2012,2012-04-29,1472,Tibro,1200,0.12,4,29,6.15,2.0
3645,2012,2012-04-29,2180,Gävle,1,0.0001,4,29,5.31875,2.1875
3646,2012,2012-04-29,1766,Sunne,20,0.002,4,29,0.7333333333333334,1.0
3647,2012,2012-04-30,192,Nynäshamn,2,0.0002,4,30,5.9,2.4
3648,2012,2012-04-30,2132,Nordanstig,500,0.05,4,30,7.128571428571428,2.7142857142857144
3649,2012,2012-04-30,780,Växjö,1,0.0001,4,30,7.3500000000000005,2.642857142857143
3650,2012,2012-04-30,180,Stockholm,1,0.0001,4,30,10.9,3.0
3651,2012,2012-05-01,781,Ljungby,1,0.0001,5,1,9.923529411764704,2.9411764705882355
3652,2012,2012-05-01,1480,Göteborg,5000,0.5,5,1,7.425,2.5
3653,2012,2012-05-02,1466,Herrljunga,1,0.0001,5,2,12.066666666666668,3.0
3654,2012,2012-05-02,181,Södertälje,1,0.0001,5,2,12.84,2.8
3655,2012,2012-05-03,481,Oxelösund,20000,2.0,5,3,10.5,3.0
3656,2012,2012-05-05,581,Norrköping,40,0.004,5,5,19.9625,4.25
3657,2012,2012-05-05,581,Norrköping,40,0.004,5,5,19.9625,4.25
3658,2012,2012-05-05,1480,Göteborg,10,0.001,5,5,14.0,3.25
3659,2012,2012-05-06,1884,Nora,16000,1.6,5,6,8.016666666666667,2.6666666666666665
3660,2012,2012-05-06,1490,Borås,1,0.0001,5,6,10.122222222222222,3.0
3661,2012,2012-05-06,1488,Trollhättan,5,0.0005,5,6,8.275,3.0
3662,2012,2012-05-07,331,Heby,100,0.01,5,7,15.02727272727273,3.090909090909091
3663,2012,2012-05-09,192,Nynäshamn,1,0.0001,5,9,14.66,3.0
3664,2012,2012-05-14,480,Nyköping,250,0.025,5,14,17.063636363636363,3.6363636363636362
3665,2012,2012-05-19,882,Oskarshamn,30,0.003,5,19,18.327272727272728,3.8181818181818183
3666,2012,2012-05-19,180,Stockholm,1,0.0001,5,19,20.200000000000003,4.5
3667,2012,2012-05-20,381,Enköping,100,0.01,5,20,11.666666666666666,3.0
3668,2012,2012-05-20,687,Tranås,25,0.0025,5,20,9.525,3.0
3669,2012,2012-05-20,331,Heby,5,0.0005,5,20,8.281818181818181,3.0
3670,2012,2012-05-21,181,Södertälje,4000,0.4,5,21,13.64,2.8
3671,2012,2012-05-21,2180,Gävle,2,0.0002,5,21,6.09375,2.3125
3672,2012,2012-05-22,381,Enköping,1,0.0001,5,22,12.5,2.888888888888889
3673,2012,2012-05-22,120,Värmdö,3000,0.3,5,22,13.075,3.25
3674,2012,2012-05-24,1273,Osby,200,0.02,5,24,15.440000000000001,3.0
3675,2012,2012-05-25,562,Finspång,250,0.025,5,25,14.422222222222224,3.0
3676,2012,2012-05-25,1282,Landskrona,2,0.0002,5,25,13.633333333333333,3.0
3677,2012,2012-05-26,380,Uppsala,3,0.0003,5,26,5.636842105263158,2.3157894736842106
3678,2012,2012-05-26,180,Stockholm,1,0.0001,5,26,25.15,5.0
3679,2012,2012-05-26,188,Norrtälje,300,0.03,5,26,11.885714285714286,3.0
3680,2012,2012-05-26,1485,Uddevalla,50,0.005,5,26,12.95,3.0
3681,2012,2012-05-27,180,Stockholm,3,0.0003,5,27,19.049999999999997,4.0
3682,2012,2012-05-27,563,Valdemarsvik,200,0.02,5,27,10.285714285714286,2.7142857142857144
3683,2012,2012-05-27,512,Ydre,25,0.0025,5,27,12.866666666666667,3.0
3684,2012,2012-05-27,562,Finspång,80,0.008,5,27,12.744444444444445,3.0
3685,2012,2012-05-27,1380,Halmstad,500,0.05,5,27,6.5,2.3
3686,2012,2012-05-27,1981,Sala,5000,0.5,5,27,11.690000000000001,3.0
3687,2012,2012-05-28,1780,Karlstad,10,0.001,5,28,14.169230769230769,3.0
3688,2012,2012-05-28,2080,Falun,5,0.0005,5,28,15.984210526315788,3.3157894736842106
3689,2012,2012-05-29,180,Stockholm,1,0.0001,5,29,19.95,4.0
3690,2012,2012-05-29,513,Kinda,3000,0.3,5,29,15.279999999999998,3.4
3691,2012,2012-05-30,980,Gotland,100,0.01,5,30,6.989130434782608,2.4565217391304346
3692,2012,2012-05-30,980,Gotland,10,0.001,5,30,6.989130434782608,2.4565217391304346
3693,2012,2012-05-30,181,Södertälje,6,0.0006,5,30,19.98,4.0
3694,2012,2012-05-31,136,Haninge,10,0.001,5,31,13.875,3.25
3695,2012,2012-05-31,180,Stockholm,4,0.0004,5,31,10.799999999999999,2.5
3696,2012,2012-06-04,1233,Vellinge,20,0.002,6,4,10.799999999999999,3.0
3697,2012,2012-06-05,680,Jönköping,8,0.0008,6,5,2.185714285714286,2.0
3698,2012,2012-06-06,581,Norrköping,9,0.0009,6,6,4.94375,2.3125
3699,2012,2012-06-09,980,Gotland,25,0.0025,6,9,3.258695652173913,1.826086956521739
3700,2012,2012-06-11,480,Nyköping,10,0.001,6,11,0.7272727272727273,1.2727272727272727
3701,2012,2012-06-11,180,Stockholm,1,0.0001,6,11,5.15,2.0
3702,2012,2012-06-15,781,Ljungby,100,0.01,6,15,7.935294117647059,2.764705882352941
3703,2012,2012-06-15,1060,Olofström,250,0.025,6,15,13.9,3.0
3704,2012,2012-06-16,136,Haninge,1,0.0001,6,16,0.05,1.0
3705,2012,2012-06-17,1480,Göteborg,2,0.0002,6,17,1.875,1.75
3706,2012,2012-06-18,2283,Sollefteå,70100,7.01,6,18,10.165909090909091,3.022727272727273
3707,2012,2012-06-21,1480,Göteborg,2,0.0002,6,21,4.85,2.25
3708,2012,2012-06-22,2085,Ludvika,100,0.01,6,22,12.06,3.0
3709,2012,2012-06-22,2281,Sundsvall,10,0.001,6,22,10.386666666666667,2.966666666666667
3710,2012,2012-06-23,1427,Sotenäs,2,0.0002,6,23,0.20000000000000004,1.0
3711,2012,2012-06-23,881,Nybro,2,0.0002,6,23,0.6125,1.0
3712,2012,2012-06-23,581,Norrköping,3,0.0003,6,23,1.275,1.1875
3713,2012,2012-06-23,883,Västervik,4,0.0004,6,23,0.18181818181818182,1.0
3714,2012,2012-06-23,2514,Kalix,2400,0.24,6,23,10.319047619047618,2.857142857142857
3715,2012,2012-06-23,2523,Gällivare,15,0.0015,6,23,4.460869565217392,1.9855072463768115
3716,2012,2012-06-24,1080,Karlskrona,1,0.0001,6,24,0.30909090909090914,1.0909090909090908
3717,2012,2012-06-24,1880,Örebro,1,0.0001,6,24,2.3428571428571425,1.7142857142857142
3718,2012,2012-06-25,2409,Robertsfors,5,0.0005,6,25,13.275,3.0
3719,2012,2012-06-27,2034,Orsa,10000,1.0,6,27,4.01875,2.125
3720,2012,2012-07-04,180,Stockholm,2,0.0002,7,4,16.3,3.5
3721,2012,2012-07-04,763,Tingsryd,50,0.005,7,4,12.02,3.0
3722,2012,2012-07-04,126,Huddinge,1,0.0001,7,4,15.9,3.0
3723,2012,2012-07-07,381,Enköping,2,0.0002,7,7,4.966666666666666,2.4444444444444446
3724,2012,2012-07-16,881,Nybro,60,0.006,7,16,0.675,1.0
3725,2012,2012-07-19,1402,Partille,1,0.0001,7,19,0.2,1.0
3726,2012,2012-07-20,1980,Västerås,200,0.02,7,20,0.48888888888888893,1.0
3727,2012,2012-07-22,761,Lessebo,10,0.001,7,22,1.85,2.0
3728,2012,2012-07-22,120,Värmdö,1,0.0001,7,22,7.625,2.5
3729,2012,2012-07-23,583,Motala,3,0.0003,7,23,13.408333333333333,3.25
3730,2012,2012-07-24,763,Tingsryd,30,0.003,7,24,12.84,3.0
3731,2012,2012-07-24,763,Tingsryd,20,0.002,7,24,12.84,3.0
3732,2012,2012-07-24,2580,Luleå,50,0.005,7,24,7.2318181818181815,2.6818181818181817
3733,2012,2012-07-25,880,Kalmar,8,0.0008,7,25,13.863636363636363,3.0
3734,2012,2012-07-25,2513,Överkalix,3000,0.3,7,25,12.95909090909091,2.9545454545454546
3735,2012,2012-07-26,763,Tingsryd,20,0.002,7,26,12.8,3.0
3736,2012,2012-07-27,1290,Kristianstad,3,0.0003,7,27,12.653846153846153,2.923076923076923
3737,2012,2012-07-29,126,Huddinge,10,0.001,7,29,11.8,3.0
3738,2012,2012-07-30,482,Flen,8,0.0008,7,30,3.2375,2.0
3739,2012,2012-08-01,2480,Umeå,10,0.001,8,1,1.9625000000000001,1.6666666666666667
3740,2012,2012-08-01,562,Finspång,25,0.0025,8,1,5.577777777777778,2.0
3741,2012,2012-08-01,191,Sigtuna,1,0.0001,8,1,7.066666666666666,2.3333333333333335
3742,2012,2012-08-01,686,Eksjö,5,0.0005,8,1,5.1375,2.125
3743,2012,2012-08-02,182,Nacka,50,0.005,8,2,12.5,3.0
3744,2012,2012-08-03,686,Eksjö,6,0.0006,8,3,11.5375,3.0
3745,2012,2012-08-03,1060,Olofström,1,0.0001,8,3,3.3333333333333335,2.0
3746,2012,2012-08-03,763,Tingsryd,10,0.001,8,3,4.8100000000000005,2.3
3747,2012,2012-08-04,1862,Degerfors,2,0.0002,8,4,7.475,3.0
3748,2012,2012-08-05,2560,Älvsbyn,5,0.0005,8,5,6.135714285714286,2.2857142857142856
3749,2012,2012-08-07,480,Nyköping,20,0.002,8,7,0.4636363636363636,1.0
3750,2012,2012-08-08,2560,Älvsbyn,50,0.005,8,8,10.778571428571428,3.0
3751,2012,2012-08-09,763,Tingsryd,10,0.001,8,9,6.2,2.5
3752,2012,2012-08-12,2313,Strömsund,200,0.02,8,12,2.014851485148515,1.7326732673267327
3753,2012,2012-08-12,885,Borgholm,300,0.03,8,12,5.626666666666667,2.4
3754,2012,2012-08-12,192,Nynäshamn,5,0.0005,8,12,1.54,1.6
3755,2012,2012-08-13,2580,Luleå,10,0.001,8,13,12.75,3.0
3756,2012,2012-08-13,780,Växjö,5,0.0005,8,13,5.278571428571429,2.0714285714285716
3757,2012,2012-08-13,117,Österåker,2,0.0002,8,13,4.3,2.0
3758,2012,2012-08-13,883,Västervik,5,0.0005,8,13,5.1454545454545455,2.1363636363636362
3759,2012,2012-08-14,2560,Älvsbyn,100,0.01,8,14,16.414285714285715,3.5714285714285716
3760,2012,2012-08-14,192,Nynäshamn,5,0.0005,8,14,7.9799999999999995,2.8
3761,2012,2012-08-14,763,Tingsryd,10,0.001,8,14,8.86,2.8
3762,2012,2012-08-14,2582,Boden,3000,0.3,8,14,17.308333333333334,3.5833333333333335
3763,2012,2012-08-15,187,Vaxholm,40,0.004,8,15,11.55,3.0
3764,2012,2012-08-15,883,Västervik,15,0.0015,8,15,9.722727272727273,2.909090909090909
3765,2012,2012-08-15,2309,Krokom,750,0.075,8,15,5.273770491803279,2.081967213114754
3766,2012,2012-08-15,2582,Boden,10,0.001,8,15,14.64722222222222,3.0833333333333335
3767,2012,2012-08-16,883,Västervik,200,0.02,8,16,8.613636363636363,2.772727272727273
3768,2012,2012-08-17,1290,Kristianstad,5,0.0005,8,17,10.600000000000001,2.923076923076923
3769,2012,2012-08-18,1765,Årjäng,100,0.01,8,18,0.09999999999999999,1.0
3770,2012,2012-08-18,180,Stockholm,1,0.0001,8,18,9.55,3.0
3771,2012,2012-08-19,881,Nybro,10,0.001,8,19,17.7625,3.875
3772,2012,2012-08-19,765,Älmhult,20,0.002,8,19,13.5,3.0
3773,2012,2012-08-19,883,Västervik,15,0.0015,8,19,12.145454545454545,3.0454545454545454
3774,2012,2012-08-20,481,Oxelösund,7,0.0007,8,20,5.6,2.0
3775,2012,2012-08-21,1315,Hylte,20,0.002,8,21,8.2,3.0
3776,2012,2012-08-22,2482,Skellefteå,50,0.005,8,22,0.3138461538461539,1.0153846153846153
3777,2012,2012-08-24,484,Eskilstuna,1,0.0001,8,24,0.30833333333333335,1.0
3778,2012,2012-08-25,880,Kalmar,2650,0.265,8,25,3.436363636363636,2.0
3779,2012,2012-08-25,780,Växjö,20,0.002,8,25,1.75,1.9285714285714286
3780,2012,2012-08-25,885,Borgholm,10,0.001,8,25,4.326666666666667,2.0
3781,2012,2012-08-26,2184,Hudiksvall,1,0.0001,8,26,0.44583333333333336,1.125
3782,2012,2012-08-26,1381,Laholm,25,0.0025,8,26,0.07500000000000001,1.0
3783,2012,2012-08-26,763,Tingsryd,5,0.0005,8,26,1.22,1.4
3784,2012,2012-08-28,1082,Karlshamn,1,0.0001,8,28,12.766666666666666,3.0
3785,2012,2012-08-28,180,Stockholm,1,0.0001,8,28,1.45,1.5
3786,2012,2012-08-29,763,Tingsryd,10,0.001,8,29,6.44,2.3
3787,2012,2012-08-31,883,Västervik,10,0.001,8,31,0.0,1.0
3788,2012,2012-09-01,1442,Vårgårda,3,0.0003,9,1,2.2,2.0
3789,2012,2012-09-05,513,Kinda,1,0.0001,9,5,10.709999999999999,3.0
3790,2012,2012-09-08,1290,Kristianstad,25,0.0025,9,8,15.076923076923077,3.5384615384615383
3791,2012,2012-09-08,582,Söderköping,100,0.01,9,8,14.214285714285714,3.0
3792,2012,2012-09-09,1882,Askersund,10,0.001,9,9,2.022222222222222,2.0
3793,2012,2012-09-09,1060,Olofström,5,0.0005,9,9,3.2999999999999994,2.0
3794,2012,2012-09-10,1081,Ronneby,1,0.0001,9,10,8.275,2.875
3795,2013,2013-03-11,1463,Mark,300,0.03,3,11,2.8285714285714287,2.0
3796,2013,2013-03-17,1480,Göteborg,10,0.001,3,17,1.8800000000000001,1.4
3797,2013,2013-03-23,1407,Öckerö,30000,3.0,3,23,0.0,0.0
3798,2013,2013-03-23,1421,Orust,900,0.09,3,23,2.04,2.0
3799,2013,2013-03-24,1407,Öckerö,20000,2.0,3,24,0.0,0.0
3800,2013,2013-03-24,1384,Kungsbacka,42000,4.2,3,24,4.883333333333334,2.0
3801,2013,2013-03-29,1489,Alingsås,15,0.0015,3,29,0.32,1.0
3802,2013,2013-03-30,680,Jönköping,150,0.015,3,30,1.4857142857142858,1.3571428571428572
3803,2013,2013-03-31,1291,Simrishamn,1,0.0001,3,31,0.16666666666666666,1.0
3804,2013,2013-04-01,1421,Orust,250,0.025,4,1,6.279999999999999,2.6
3805,2013,2013-04-01,1480,Göteborg,50,0.005,4,1,4.5200000000000005,1.8
3806,2013,2013-04-01,765,Älmhult,1,0.0001,4,1,0.0,1.0
3807,2013,2013-04-02,1482,Kungälv,25,0.0025,4,2,7.140000000000001,2.8
3808,2013,2013-04-02,192,Nynäshamn,1,0.0001,4,2,0.0,1.0
3809,2013,2013-04-05,861,Mönsterås,50,0.005,4,5,0.24285714285714288,0.8571428571428571
3810,2013,2013-04-06,1380,Halmstad,3500,0.35,4,6,5.13,2.1
3811,2013,2013-04-07,861,Mönsterås,250,0.025,4,7,0.17142857142857143,0.8571428571428571
3812,2013,2013-04-07,580,Linköping,75,0.0075,4,7,6.633333333333333,2.1666666666666665
3813,2013,2013-04-08,1480,Göteborg,5,0.0005,4,8,6.580000000000001,2.2
3814,2013,2013-04-08,1407,Öckerö,1,0.0001,4,8,0.0,0.0
3815,2013,2013-04-09,486,Strängnäs,200,0.02,4,9,3.7285714285714286,1.8571428571428572
3816,2013,2013-04-09,580,Linköping,10,0.001,4,9,5.108333333333333,2.1666666666666665
3817,2013,2013-04-10,1480,Göteborg,150,0.015,4,10,6.480000000000001,2.0
3818,2013,2013-04-14,1465,Svenljunga,400,0.04,4,14,1.1555555555555557,1.5555555555555556
3819,2013,2013-04-20,583,Motala,200,0.02,4,20,0.6916666666666668,1.0
3820,2013,2013-04-20,1380,Halmstad,75,0.0075,4,20,0.96,1.2
3821,2013,2013-04-21,767,Markaryd,300,0.03,4,21,9.7,3.0
3822,2013,2013-04-23,862,Emmaboda,150,0.015,4,23,7.114285714285714,2.4285714285714284
3823,2013,2013-04-23,580,Linköping,1,0.0001,4,23,8.316666666666666,2.75
3824,2013,2013-04-25,1082,Karlshamn,300,0.03,4,25,7.883333333333333,2.8333333333333335
3825,2013,2013-04-25,139,Upplands-Bro,20,0.002,4,25,8.633333333333333,2.6666666666666665
3826,2013,2013-04-27,182,Nacka,5,0.0005,4,27,0.6,1.0
3827,2013,2013-04-27,2161,Ljusdal,2,0.0002,4,27,5.012765957446808,1.9787234042553192
3828,2013,2013-04-27,180,Stockholm,1,0.0001,4,27,9.05,3.0
3829,2013,2013-04-28,192,Nynäshamn,1,0.0001,4,28,4.4799999999999995,2.0
3830,2013,2013-04-30,115,Vallentuna,2500,0.25,4,30,13.5,3.0
3831,2013,2013-04-30,331,Heby,1000,0.1,4,30,8.327272727272726,3.0
3832,2013,2013-04-30,2380,Östersund,10,0.001,4,30,10.5,2.8947368421052633
3833,2013,2013-04-30,181,Södertälje,1,0.0001,4,30,7.12,2.4
3834,2013,2013-04-30,181,Södertälje,4,0.0004,4,30,7.12,2.4
3835,2013,2013-05-01,2380,Östersund,1,0.0001,5,1,8.994736842105263,2.789473684210526
3836,2013,2013-05-01,2305,Bräcke,300,0.03,5,1,11.019354838709678,2.935483870967742
3837,2013,2013-05-01,1460,Bengtsfors,2,0.0002,5,1,4.733333333333333,2.0
3838,2013,2013-05-02,682,Nässjö,1000,0.1,5,2,15.799999999999999,3.111111111111111
3839,2013,2013-05-02,680,Jönköping,100,0.01,5,2,16.157142857142855,3.357142857142857
3840,2013,2013-05-03,191,Sigtuna,5,0.0005,5,3,14.6,3.0
3841,2013,2013-05-04,1315,Hylte,3000,0.3,5,4,21.0625,4.375
3842,2013,2013-05-04,1490,Borås,3,0.0003,5,4,12.5,3.0
3843,2013,2013-05-04,180,Stockholm,40,0.004,5,4,21.0,4.5
3844,2013,2013-05-05,562,Finspång,120,0.012,5,5,18.299999999999997,3.6666666666666665
3845,2013,2013-05-05,180,Stockholm,3,0.0003,5,5,27.5,5.5
3846,2013,2013-05-05,685,Vetlanda,150,0.015,5,5,19.876923076923074,4.076923076923077
3847,2013,2013-05-07,512,Ydre,30,0.003,5,7,15.816666666666668,3.0
3848,2013,2013-05-07,1880,Örebro,100,0.01,5,7,17.84285714285714,3.7142857142857144
3849,2013,2013-05-08,2582,Boden,400,0.04,5,8,0.6555555555555556,1.1666666666666667
3850,2013,2013-05-08,180,Stockholm,2,0.0002,5,8,26.0,5.0
3851,2013,2013-05-10,126,Huddinge,1,0.0001,5,10,16.8,3.0
3852,2013,2013-05-12,163,Sollentuna,5,0.0005,5,12,17.8,4.0
3853,2013,2013-05-12,2584,Kiruna,1,0.0001,5,12,0.3664948453608247,1.1082474226804124
3854,2013,2013-05-12,1473,Töreboda,300,0.03,5,12,10.62857142857143,3.0
3855,2013,2013-05-13,180,Stockholm,20,0.002,5,13,22.2,4.5
3856,2013,2013-05-13,1256,Östra Göinge,40,0.004,5,13,17.16,3.6
3857,2013,2013-05-13,1082,Karlshamn,1,0.0001,5,13,15.166666666666666,3.3333333333333335
3858,2013,2013-05-17,1292,Ängelholm,750,0.075,5,17,20.8,4.333333333333333
3859,2013,2013-05-17,2284,Örnsköldsvik,1,0.0001,5,17,11.229508196721312,2.9344262295081966
3860,2013,2013-05-18,2582,Boden,300,0.03,5,18,10.161111111111111,2.9722222222222223
3861,2013,2013-05-18,764,Alvesta,200,0.02,5,18,20.975,4.25
3862,2013,2013-05-18,1275,Perstorp,1,0.0001,5,18,22.9,5.0
3863,2013,2013-05-18,763,Tingsryd,16,0.0016,5,18,20.91,4.2
3864,2013,2013-05-18,2284,Örnsköldsvik,100,0.01,5,18,8.772131147540984,2.80327868852459
3865,2013,2013-05-19,780,Växjö,1,0.0001,5,19,0.0,1.0
3866,2013,2013-05-19,1861,Hallsberg,40,0.004,5,19,2.0,1.75
3867,2013,2013-05-21,484,Eskilstuna,5,0.0005,5,21,7.2,2.4166666666666665
3868,2013,2013-05-22,126,Huddinge,40,0.004,5,22,0.2,1.0
3869,2013,2013-05-24,1485,Uddevalla,40,0.004,5,24,4.8,2.25
3870,2013,2013-05-25,1081,Ronneby,5,0.0005,5,25,3.5625,2.0
3871,2013,2013-05-25,120,Värmdö,200,0.02,5,25,3.6624999999999996,1.25
3872,2013,2013-05-25,1283,Helsingborg,2,0.0002,5,25,0.8500000000000001,1.0
3873,2013,2013-05-26,2184,Hudiksvall,250,0.025,5,26,8.296,2.64
3874,2013,2013-05-26,1980,Västerås,3,0.0003,5,26,26.522222222222226,5.111111111111111
3875,2013,2013-05-28,180,Stockholm,1,0.0001,5,28,10.65,3.0
3876,2013,2013-05-28,2403,Bjurholm,600,0.06,5,28,17.96,3.5
3877,2013,2013-05-31,1480,Göteborg,2,0.0002,5,31,9.58,2.6
3878,2013,2013-05-31,486,Strängnäs,50,0.005,5,31,9.042857142857143,2.7142857142857144
3879,2013,2013-05-31,2584,Kiruna,4,0.0004,5,31,20.927835051546392,4.252577319587629
3880,2013,2013-05-31,1383,Varberg,400,0.04,5,31,7.683333333333334,2.6666666666666665
3881,2013,2013-06-02,1484,Lysekil,1,0.0001,6,2,6.766666666666667,2.3333333333333335
3882,2013,2013-06-02,1781,Kristinehamn,20,0.002,6,2,2.2545454545454544,1.5454545454545454
3883,2013,2013-06-03,2082,Säter,10000,1.0,6,3,1.675,1.5
3884,2013,2013-06-04,127,Botkyrka,1,0.0001,6,4,8.3,3.0
3885,2013,2013-06-05,1480,Göteborg,30,0.003,6,5,12.88,2.6
3886,2013,2013-06-05,1460,Bengtsfors,1,0.0001,6,5,9.18888888888889,3.0
3887,2013,2013-06-06,780,Växjö,250,0.025,6,6,11.535714285714286,3.0
3888,2013,2013-06-06,1490,Borås,900,0.09,6,6,14.600000000000001,3.0
3889,2013,2013-06-07,380,Uppsala,10,0.001,6,7,16.55263157894737,3.4210526315789473
3890,2013,2013-06-07,1441,Lerum,1,0.0001,6,7,14.5,3.0
3891,2013,2013-06-07,192,Nynäshamn,1,0.0001,6,7,14.139999999999997,3.4
3892,2013,2013-06-08,192,Nynäshamn,1,0.0001,6,8,14.7,3.2
3893,2013,2013-06-08,763,Tingsryd,400,0.04,6,8,19.66,3.9
3894,2013,2013-06-08,1441,Lerum,1,0.0001,6,8,14.25,3.0
3895,2013,2013-06-09,2463,Åsele,50,0.005,6,9,9.005555555555555,2.888888888888889
3896,2013,2013-06-09,1435,Tanum,20,0.002,6,9,7.7250000000000005,2.6666666666666665
